counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
1365,-426,578,-9159,977,159,211,392433222,30035843,500219824,1.03125,3212,-32.121311,74.318878
1366,-453,529,-9202,544,387,-66,392433223,30035841,500219823,1.03125,3200,-33.999737,39.227886
1367,-453,529,-9202,544,387,-66,392433223,30035841,500219823,1.03125,3200,-33.999737,39.227886
1368,-453,529,-9202,544,387,-66,392433223,30035841,500219823,1.03125,3200,-33.999737,39.227886
1369,-371,478,-9254,234,84,473,392433223,30035840,500219822,1.027344,3179,47.380646,39.651344
1370,-371,478,-9254,234,84,473,392433223,30035840,500219822,1.027344,3179,47.380646,39.651344
1371,-440,423,-9385,114,340,-439,392433223,30035838,500219821,1.015625,3158,-47.051903,39.376228
1372,-440,423,-9385,114,340,-439,392433223,30035838,500219821,1.015625,3158,-47.051903,39.376228
1373,-440,423,-9385,114,340,-439,392433223,30035838,500219821,1.015625,3158,-47.051903,39.376228
1374,-504,375,-9557,524,249,-708,392433223,30035837,500219820,1.003906,3130,47.698441,36.752502
1375,-504,375,-9557,524,249,-708,392433223,30035837,500219820,1.003906,3130,47.698441,36.752502
1376,-504,375,-9557,524,249,-708,392433223,30035837,500219820,1.003906,3130,47.698441,36.752502
1377,-544,330,-9715,64,-101,-41,392433223,30035836,500219820,1,3106,9.180258,18.076857
1378,-544,330,-9715,64,-101,-41,392433223,30035836,500219820,1,3106,9.180258,18.076857
1379,-544,330,-9715,64,-101,-41,392433223,30035836,500219820,1,3106,9.180258,18.076857
1380,-544,334,-9902,117,-142,-129,392433224,30035835,500219819,0.996094,3085,9.081633,11.176659
1381,-544,334,-9902,117,-142,-129,392433224,30035835,500219819,0.996094,3085,9.081633,11.176659
1382,-544,334,-9902,117,-142,-129,392433224,30035835,500219819,0.996094,3085,9.081633,11.176659
1383,-594,349,-10134,151,399,-377,392433225,30035834,500219819,1,3076,-6.024287,26.690472
1384,-594,349,-10134,151,399,-377,392433225,30035834,500219819,1,3076,-6.024287,26.690472
1385,-594,349,-10134,151,399,-377,392433225,30035834,500219819,1,3076,-6.024287,26.690472
1386,-620,357,-10474,123,188,-106,392433225,30035834,500219818,1.003906,3079,-6.013328,28.862078
1387,-620,357,-10474,123,188,-106,392433225,30035834,500219818,1.003906,3079,-6.013328,28.862078
1388,-620,357,-10474,123,188,-106,392433225,30035834,500219818,1.003906,3079,-6.013328,28.862078
1389,-661,381,-10966,191,-134,-103,392433226,30035833,500219818,1.003906,3087,-66.417831,13.375577
1390,-661,381,-10966,191,-134,-103,392433226,30035833,500219818,1.003906,3087,-66.417831,13.375577
1391,-661,381,-10966,191,-134,-103,392433226,30035833,500219818,1.003906,3087,-66.417831,13.375577
1392,-709,428,-11554,67,-271,75,392433227,30035833,500219818,1.007812,3099,-48.479206,20.136192
1393,-709,428,-11554,67,-271,75,392433227,30035833,500219818,1.007812,3099,-48.479206,20.136192
1394,-709,428,-11554,67,-271,75,392433227,30035833,500219818,1.007812,3099,-48.479206,20.136192
1395,-693,482,-12149,655,26,179,392433228,30035832,500219817,1.007812,3108,0,24.73329
1396,-693,482,-12149,655,26,179,392433228,30035832,500219817,1.007812,3108,0,24.73329
1397,-693,482,-12149,655,26,179,392433228,30035832,500219817,1.007812,3108,0,24.73329
1398,-682,482,-12734,538,44,-205,392433228,30035831,500219817,1.007812,3110,18.319422,9.018199
1399,-682,482,-12734,538,44,-205,392433228,30035831,500219817,1.007812,3110,18.319422,9.018199
1400,-682,482,-12734,538,44,-205,392433228,30035831,500219817,1.007812,3110,18.319422,9.018199
1401,-621,461,12512,449,110,-488,392433229,30035831,500219817,1.011719,3110,-12.212948,9.018199
1402,-621,461,12512,449,110,-488,392433229,30035831,500219817,1.011719,3110,-12.212948,9.018199
1403,-621,461,12512,449,110,-488,392433229,30035831,500219817,1.011719,3110,-12.212948,9.018199
1404,-598,472,12046,355,244,-394,392433229,30035831,500219817,1.011719,3119,-30.587158,4.517191
1405,-598,472,12046,355,244,-394,392433229,30035831,500219817,1.011719,3119,-30.587158,4.517191
1406,-598,472,12046,355,244,-394,392433229,30035831,500219817,1.011719,3119,-30.587158,4.517191
1407,-614,486,11623,217,238,-27,392433229,30035831,500219818,1.015625,3139,-24.623142,0
1408,-614,486,11623,217,238,-27,392433229,30035831,500219818,1.015625,3139,-24.623142,0
1409,-614,486,11623,217,238,-27,392433229,30035831,500219818,1.015625,3139,-24.623142,0
1410,-577,518,11295,207,-49,25,392433229,30035831,500219818,1.019531,3165,-31.066584,-50.467926
1411,-577,518,11295,207,-49,25,392433229,30035831,500219818,1.019531,3165,-31.066584,-50.467926
1412,-577,518,11295,207,-49,25,392433229,30035831,500219818,1.019531,3165,-31.066584,-50.467926
1413,-517,561,10999,196,-432,251,392433229,30035832,500219819,1.027344,3198,-81.877159,16.277464
1414,-517,561,10999,196,-432,251,392433229,30035832,500219819,1.027344,3198,-81.877159,16.277464
1415,-517,561,10999,196,-432,251,392433229,30035832,500219819,1.027344,3198,-81.877159,16.277464
1416,-541,531,10826,-450,-13,635,392433229,30035833,500219819,1.03125,3212,-48.284702,9.507747
1417,-541,531,10826,-450,-13,635,392433229,30035833,500219819,1.03125,3212,-48.284702,9.507747
1418,-541,531,10826,-450,-13,635,392433229,30035833,500219819,1.03125,3212,-48.284702,9.507747
1419,-502,509,10740,-283,-672,180,392433228,30035834,500219819,1.023438,3186,0,42.184052
1420,-502,509,10740,-283,-672,180,392433228,30035834,500219819,1.023438,3186,0,42.184052
1421,-502,509,10740,-283,-672,180,392433228,30035834,500219819,1.023438,3186,0,42.184052
1422,-498,441,10737,-348,-225,-259,392433228,30035835,500219818,1.019531,3148,12.503341,64.628403
1423,-498,441,10737,-348,-225,-259,392433228,30035835,500219818,1.019531,3148,12.503341,64.628403
1424,-498,441,10737,-348,-225,-259,392433228,30035835,500219818,1.019531,3148,12.503341,64.628403
1425,-440,403,10684,-927,-353,-75,392433228,30035836,500219817,1.011719,3118,30.861118,36.461197
1426,-440,403,10684,-927,-353,-75,392433228,30035836,500219817,1.011719,3118,30.861118,36.461197
1427,-440,403,10684,-927,-353,-75,392433228,30035836,500219817,1.011719,3118,30.861118,36.461197
1428,-501,346,10558,-583,-278,-1292,392433228,30035837,500219816,1.003906,35850,-12.158157,71.82193
1429,-501,346,10558,-583,-278,-1292,392433228,30035837,500219816,1.003906,35850,-12.158157,71.82193
1430,-501,346,10558,-583,-278,-1292,392433228,30035837,500219816,1.003906,35850,-12.158157,71.82193
1431,-462,375,10459,-466,-565,58,392433230,30035838,500219814,1,3121,42.246719,22.282516
1432,-462,375,10459,-466,-565,58,392433230,30035838,500219814,1,3121,42.246719,22.282516
1433,-462,375,10459,-466,-565,58,392433230,30035838,500219814,1,3121,42.246719,22.282516
1434,-474,405,10392,-255,-213,170,392433232,30035839,500219813,1.003906,35885,12.191031,45.010075
1435,-474,405,10392,-255,-213,170,392433232,30035839,500219813,1.003906,35885,12.191031,45.010075
1436,-474,405,10392,-255,-213,170,392433232,30035839,500219813,1.003906,35885,12.191031,45.010075
1437,-487,426,10369,226,-24,163,392433234,30035841,500219811,1.003906,3086,32.377918,84.765694
1438,-487,426,10369,226,-24,163,392433234,30035841,500219811,1.003906,3086,32.377918,84.765694
1439,-487,426,10369,226,-24,163,392433234,30035841,500219811,1.003906,3086,32.377918,84.765694
1440,-467,424,10379,113,205,2,392433236,30035842,500219809,1.003906,35872,33.269188,78.165817
1441,-467,424,10379,113,205,2,392433236,30035842,500219809,1.003906,35872,33.269188,78.165817
1442,-467,424,10379,113,205,2,392433236,30035842,500219809,1.003906,35872,33.269188,78.165817
1443,-480,432,10362,327,-84,-58,392433238,30035844,500219808,1,3142,9.311755,82.511055
1444,-480,432,10362,327,-84,-58,392433238,30035844,500219808,1,3142,9.311755,82.511055
1445,-480,432,10362,327,-84,-58,392433238,30035844,500219808,1,3142,9.311755,82.511055
1446,-454,424,10387,102,-100,-84,392433240,30035846,500219806,0.996094,35840,21.832901,71.396088
1447,-454,424,10387,102,-100,-84,392433240,30035846,500219806,0.996094,35840,21.832901,71.396088
1448,-454,424,10387,102,-100,-84,392433240,30035846,500219806,0.996094,35840,21.832901,71.396088
1449,-405,419,10441,-104,-389,-106,392433241,30035847,500219805,0.996094,3068,18.048204,77.740997
1450,-405,419,10441,-104,-389,-106,392433241,30035847,500219805,0.996094,3068,18.048204,77.740997
1451,-405,419,10441,-104,-389,-106,392433241,30035847,500219805,0.996094,3068,18.048204,77.740997
1452,-419,426,10478,-24,-82,-407,392433243,30035849,500219803,1,35831,0,72.631088
1453,-419,426,10478,-24,-82,-407,392433243,30035849,500219803,1,35831,0,72.631088
1454,-419,426,10478,-24,-82,-407,392433243,30035849,500219803,1,35831,0,72.631088
1455,-384,450,10514,-313,-139,-54,392433245,30035852,500219802,1,3066,-5.972235,79.37957
1456,-384,450,10514,-313,-139,-54,392433245,30035852,500219802,1,3066,-5.972235,79.37957
1457,-384,450,10514,-313,-139,-54,392433245,30035852,500219802,1,3066,-5.972235,79.37957
1458,-376,505,10538,-455,-172,-13,392433247,30035854,500219800,1.003906,2961,0,71.930145
1459,-376,505,10538,-455,-172,-13,392433247,30035854,500219800,1.003906,2961,0,71.930145
1460,-376,505,10538,-455,-172,-13,392433247,30035854,500219800,1.003906,2961,0,71.930145
1461,-367,564,10577,-76,-373,264,392433250,30035857,500219798,1.007812,3001,-34.206116,9.822649
1462,-367,564,10577,-76,-373,264,392433250,30035857,500219798,1.007812,3001,-34.206116,9.822649
1463,-367,564,10577,-76,-373,264,392433250,30035857,500219798,1.007812,3001,-34.206116,9.822649
1464,-359,565,10653,161,-337,146,392433252,30035860,500219796,1.007812,3056,16.232792,46.447708
1465,-359,565,10653,161,-337,146,392433252,30035860,500219796,1.007812,3056,16.232792,46.447708
1466,-359,565,10653,161,-337,146,392433252,30035860,500219796,1.007812,3056,16.232792,46.447708
1467,-397,487,10714,58,-167,-646,392433255,30035862,500219794,1.003906,3110,0,114.646492
1468,-397,487,10714,58,-167,-646,392433255,30035862,500219794,1.003906,3110,0,114.646492
1469,-397,487,10714,58,-167,-646,392433255,30035862,500219794,1.003906,3110,0,114.646492
1470,-424,469,10785,297,-4,-134,392433256,30035864,500219793,1.011719,3088,0,99.935181
1471,-424,469,10785,297,-4,-134,392433256,30035864,500219793,1.011719,3088,0,99.935181
1472,-424,469,10785,297,-4,-134,392433256,30035864,500219793,1.011719,3088,0,99.935181
1473,-412,479,10830,273,-393,7,392433259,30035867,500219792,1.011719,3111,-21.324717,110.225121
1474,-412,479,10830,273,-393,7,392433259,30035867,500219792,1.011719,3111,-21.324717,110.225121
1475,-412,479,10830,273,-393,7,392433259,30035867,500219792,1.011719,3111,-21.324717,110.225121
1476,-412,487,10819,426,-417,266,392433261,30035870,500219790,1.019531,35915,-28.893202,111.247368
1477,-412,487,10819,426,-417,266,392433261,30035870,500219790,1.019531,35915,-28.893202,111.247368
1478,-412,487,10819,426,-417,266,392433261,30035870,500219790,1.019531,35915,-28.893202,111.247368
1479,-401,479,10820,-48,-278,202,392433264,30035873,500219789,1.019531,3130,-43.416508,89.308083
1480,-401,479,10820,-48,-278,202,392433264,30035873,500219789,1.019531,3130,-43.416508,89.308083
1481,-401,479,10820,-48,-278,202,392433264,30035873,500219789,1.019531,3130,-43.416508,89.308083
1482,-369,486,10839,179,-569,158,392433266,30035876,500219787,1.027344,35933,-18.533108,91.23391
1483,-369,486,10839,179,-569,158,392433266,30035876,500219787,1.027344,35933,-18.533108,91.23391
1484,-369,486,10839,179,-569,158,392433266,30035876,500219787,1.027344,35933,-18.533108,91.23391
1485,-366,463,10847,200,-186,-297,392433268,30035878,500219785,1.023438,3135,-18.648169,87.210312
1486,-366,463,10847,200,-186,-297,392433268,30035878,500219785,1.023438,3135,-18.648169,87.210312
1487,-366,463,10847,200,-186,-297,392433268,30035878,500219785,1.023438,3135,-18.648169,87.210312
1488,-340,480,10808,-126,-235,287,392433270,30035880,500219784,1.023438,35901,12.322529,72.792915
1489,-340,480,10808,-126,-235,287,392433270,30035880,500219784,1.023438,35901,12.322529,72.792915
1490,-340,480,10808,-126,-235,287,392433270,30035880,500219784,1.023438,35901,12.322529,72.792915
1491,-391,518,10732,13,-235,47,392433272,30035883,500219783,1.027344,3155,-21.679489,98.337402
1492,-391,518,10732,13,-235,47,392433272,30035883,500219783,1.027344,3155,-21.679489,98.337402
1493,-391,518,10732,13,-235,47,392433272,30035883,500219783,1.027344,3155,-21.679489,98.337402
1494,-394,540,10692,-241,-341,-82,392433274,30035885,500219781,1.027344,35915,-18.607075,82.438232
1495,-394,540,10692,-241,-341,-82,392433274,30035885,500219781,1.027344,35915,-18.607075,82.438232
1496,-394,540,10692,-241,-341,-82,392433274,30035885,500219781,1.027344,35915,-18.607075,82.438232
1497,-349,557,10678,-304,-418,-240,392433276,30035887,500219779,1.027344,3140,-24.388992,91.546509
1498,-349,557,10678,-304,-418,-240,392433276,30035887,500219779,1.027344,3140,-24.388992,91.546509
1499,-349,557,10678,-304,-418,-240,392433276,30035887,500219779,1.027344,3140,-24.388992,91.546509
1500,-343,606,10635,27,-237,353,392433279,30035890,500219777,1.027344,35893,-2.04371,63.382278
1501,-343,606,10635,27,-237,353,392433279,30035890,500219777,1.027344,35893,-2.04371,63.382278
1502,-343,606,10635,27,-237,353,392433279,30035890,500219777,1.027344,35893,-2.04371,63.382278
1503,-355,621,10563,333,-600,-310,392433281,30035892,500219775,1.027344,3002,-37.049778,95.75312
1504,-355,621,10563,333,-600,-310,392433281,30035892,500219775,1.027344,3002,-37.049778,95.75312
1505,-355,621,10563,333,-600,-310,392433281,30035892,500219775,1.027344,3002,-37.049778,95.75312
1506,-393,605,10489,362,-611,-312,392433284,30035894,500219773,1.027344,3129,16.517706,44.213718
1507,-393,605,10489,362,-611,-312,392433284,30035894,500219773,1.027344,3129,16.517706,44.213718
1508,-393,605,10489,362,-611,-312,392433284,30035894,500219773,1.027344,3129,16.517706,44.213718
1509,-398,572,10453,-171,-300,79,392433286,30035896,500219771,1.03125,3140,16.554232,84.03904
1510,-398,572,10453,-171,-300,79,392433286,30035896,500219771,1.03125,3140,16.554232,84.03904
1511,-398,572,10453,-171,-300,79,392433286,30035896,500219771,1.03125,3140,16.554232,84.03904
1512,-347,528,10479,-116,-190,-39,392433289,30035898,500219769,1.035156,3159,33.532185,89.757179
1513,-347,528,10479,-116,-190,-39,392433289,30035898,500219769,1.035156,3159,33.532185,89.757179
1514,-347,528,10479,-116,-190,-39,392433289,30035898,500219769,1.035156,3159,33.532185,89.757179
1515,-339,506,10502,106,-173,3,392433292,30035899,500219767,1.035156,3152,18.656387,94.902153
1516,-339,506,10502,106,-173,3,392433292,30035899,500219767,1.035156,3152,18.656387,94.902153
1517,-339,506,10502,106,-173,3,392433292,30035899,500219767,1.035156,3152,18.656387,94.902153
1518,-296,481,10519,-60,-186,-84,392433294,30035901,500219765,1.039062,3153,27.031214,92.123993
1519,-296,481,10519,-60,-186,-84,392433294,30035901,500219765,1.039062,3153,27.031214,92.123993
1520,-296,481,10519,-60,-186,-84,392433294,30035901,500219765,1.039062,3153,27.031214,92.123993
1521,-309,488,10507,174,-17,-133,392433297,30035903,500219763,1.035156,3157,-3.118986,94.427086
1522,-309,488,10507,174,-17,-133,392433297,30035903,500219763,1.035156,3157,-3.118986,94.427086
1523,-309,488,10507,174,-17,-133,392433297,30035903,500219763,1.035156,3157,-3.118986,94.427086
1524,-295,520,10480,-44,-201,-92,392433299,30035905,500219761,1.039062,3161,9.373396,101.51442
1525,-295,520,10480,-44,-201,-92,392433299,30035905,500219761,1.039062,3161,9.373396,101.51442
1526,-295,520,10480,-44,-201,-92,392433299,30035905,500219761,1.039062,3161,9.373396,101.51442
1527,-331,560,10454,445,-399,-269,392433302,30035907,500219759,1.039062,3164,-37.526455,87.748405
1528,-331,560,10454,445,-399,-269,392433302,30035907,500219759,1.039062,3164,-37.526455,87.748405
1529,-331,560,10454,445,-399,-269,392433302,30035907,500219759,1.039062,3164,-37.526455,87.748405
1530,-306,570,10469,213,-159,8,392433304,30035909,500219758,1.046875,3186,31.587103,83.96756
1531,-306,570,10469,213,-159,8,392433304,30035909,500219758,1.046875,3186,31.587103,83.96756
1532,-306,570,10469,213,-159,8,392433304,30035909,500219758,1.046875,3186,31.587103,83.96756
1533,-306,595,10457,67,-172,135,392433307,30035911,500219756,1.046875,3199,-3.180626,96.293236
1534,-306,595,10457,67,-172,135,392433307,30035911,500219756,1.046875,3199,-3.180626,96.293236
1535,-306,595,10457,67,-172,135,392433307,30035911,500219756,1.046875,3199,-3.180626,96.293236
1536,-322,613,10435,-49,-211,-130,392433309,30035913,500219755,1.050781,3191,3.166929,93.540047
1537,-322,613,10435,-49,-211,-130,392433309,30035913,500219755,1.050781,3191,3.166929,93.540047
1538,-322,613,10435,-49,-211,-130,392433309,30035913,500219755,1.050781,3191,3.166929,93.540047
1539,-317,631,10437,-52,-138,-57,392433311,30035915,500219753,1.050781,3206,0,98.684341
1540,-317,631,10437,-52,-138,-57,392433311,30035915,500219753,1.050781,3206,0,98.684341
1541,-317,631,10437,-52,-138,-57,392433311,30035915,500219753,1.050781,3206,0,98.684341
1542,-303,654,10458,105,-245,600,392433313,30035918,500219752,1.050781,3204,-3.180626,86.898773
1543,-303,654,10458,105,-245,600,392433313,30035918,500219752,1.050781,3204,-3.180626,86.898773
1544,-303,654,10458,105,-245,600,392433313,30035918,500219752,1.050781,3204,-3.180626,86.898773
1545,-268,628,10505,-342,-107,62,392433314,30035919,500219750,1.046875,3212,4.271883,94.632416
1546,-268,628,10505,-342,-107,62,392433314,30035919,500219750,1.046875,3212,4.271883,94.632416
1547,-268,628,10505,-342,-107,62,392433314,30035919,500219750,1.046875,3212,4.271883,94.632416
1548,-283,638,10530,-583,184,5,392433316,30035921,500219748,1.046875,2919,9.392118,77.674919
1549,-283,638,10530,-583,184,5,392433316,30035921,500219748,1.046875,2919,9.392118,77.674919
1550,-283,638,10530,-583,184,5,392433316,30035921,500219748,1.046875,2919,9.392118,77.674919
1551,-337,656,10524,-35,-334,-384,392433319,30035924,500219746,1.042969,3174,20.948484,37.124714
1552,-337,656,10524,-35,-334,-384,392433319,30035924,500219746,1.042969,3174,20.948484,37.124714
1553,-337,656,10524,-35,-334,-384,392433319,30035924,500219746,1.042969,3174,20.948484,37.124714
1554,-411,604,10538,426,-217,-304,392433321,30035927,500219743,1.046875,3122,29.327877,58.780792
1555,-411,604,10538,426,-217,-304,392433321,30035927,500219743,1.046875,3122,29.327877,58.780792
1556,-411,604,10538,426,-217,-304,392433321,30035927,500219743,1.046875,3122,29.327877,58.780792
1557,-392,534,10595,67,-80,-22,392433324,30035930,500219741,1.046875,3193,27.38736,132.22847
1558,-392,534,10595,67,-80,-22,392433324,30035930,500219741,1.046875,3193,27.38736,132.22847
1559,-361,504,10642,115,-230,313,392433327,30035932,500219739,1.046875,3209,36.062626,59.523888
1560,-361,504,10642,115,-230,313,392433327,30035932,500219739,1.046875,3209,36.062626,59.523888
